Instance,Income
144574,22061.718102602463
144575,14503.592033774943
144576,870692.9103390864
144577,33014.282682058096
144578,17319.692093503247
144579,92692.83360350382
144580,23016.03432140719
144581,95407.81019029226
144582,71353.91573399135
144583,182404.39168190185
144584,54804.60662972841
144585,40430.23857490371
144586,177670.7139875734
144587,97060.08856532382
144588,256486.8219887514
144589,25316.85854665795
144590,65516.05848127786
144591,35359.700073072585
144592,87653.47907443401
144593,66172.64615038877
144594,145938.3488319352
144595,65439.2614644176
144596,35983.88797732242
144597,83580.51327217068
144598,95805.66915714284
144599,55870.01463224148
144600,25928.91847030616
144601,187475.43740985272
144602,164019.87151390535
144603,172550.2996246379
144604,37313.979762901654
144605,22434.68677680771
144606,38860.469769729134
144607,43642.187607829765
144608,60128.65411061546
144609,106136.21965943242
144610,17725.299731195562
144611,161552.103827951
144612,376870.3170377624
144613,257239.76121639516
144614,49678.460131486405
144615,79500.6397102286
144616,313593.44176522025
144617,20485.12872783329
144618,26122.320035421522
144619,331456.1607060415
144620,1233299.5203451952
144621,447634.69767015026
144622,136309.0919218607
144623,14248.033258067542
144624,62959.50117645709
144625,20897.26210100462
144626,16661.57014500627
144627,751408.8400933576
144628,52821.57270536272
144629,456746.11107778206
144630,48479.56111550194
144631,36593.94142926909
144632,17833.87148255832
144633,78535.108357601
144634,70730.71281853304
144635,241995.02716500213
144636,35704.88173094595
144637,99971.39267900135
144638,14561.907337747214
144639,25330.038296919
144640,58742.8608073596
144641,465562.3621165389
144642,17902.802600448158
144643,22665.236994587554
144644,38853.39713305109
144645,21899.854265480342
144646,79582.58580870487
144647,51483.11565365373
144648,41960.82226918236
144649,501113.70802375
144650,45501.820928513866
144651,50050.33833082089
144652,213032.64700042634
144653,69190.50768599569
144654,152827.3632040953
144655,87428.91679467329
144656,144307.5647614156
144657,28293.09853227051
144658,17105.768985234707
144659,168759.93730031827
144660,33173.320223960705
144661,129086.72653081128
144662,60650.88443040093
144663,71430.84463821593
144664,425361.2836560914
144665,24482.240992992163
144666,27817.842405764728
144667,23081.296016086482
144668,123613.56684205745
144669,8963.723466935224
144670,203471.00338003974
144671,75858.15770200644
144672,71203.51669403832
144673,154254.16039473304
144674,31896.950836036307
144675,36371.247253284666
144676,56596.48296323748
144677,32993.59217080272
144678,92250.59308500994
144679,285327.04556372133
144680,54884.00859510346
144681,17977.94150878351
144682,49002.728975406084
144683,95540.2247194785
144684,64975.0613620424
144685,20193.912027750317
144686,51928.747064161245
144687,80044.03281083105
144688,14894.482253018818
144689,63143.91602308564
144690,80828.09964618646
144691,11922.290487356157
144692,57111.23774114535
144693,78354.32581353569
144694,36188.79142861061
144695,63432.22424942329
144696,12402.724638039577
144697,12522.272897090077
144698,12161.470092521253
144699,59791.81020163475
144700,48134.160903225784
144701,23568.043218629533
144702,42873.75689316912
144703,40683.41968481162
144704,13330.341318132461
144705,299706.7621563645
144706,60637.84987370391
144707,17063.519862254
144708,27396.76621618839
144709,63607.23010143075
144710,31290.13005150403
144711,110009.17028328533
144712,33133.24008023067
144713,25885.59009536776
144714,29323.232356696655
144715,91510.3332471982
144716,55754.13002441952
144717,108549.26697439121
144718,200963.30667893204
144719,422233.38457133214
144720,188254.5096658772
144721,134827.66792474894
144722,212853.9136586369
144723,48544.34303801966
144724,295484.85842100275
144725,48666.21431982946
144726,300372.88260459417
144727,47567.51638988185
144728,34510.15573419254
144729,44633.11260284526
144730,342062.8046043363
144731,61927.251107768774
144732,114593.36635721369
144733,31992.114218667604
144734,154641.75661179185
144735,44931.17972897442
144736,62438.84372454142
144737,308197.4976490861
144738,77237.9326834989
144739,275057.84546492464
144740,94773.99629090964
144741,20635.169635600658
144742,52784.26490213294
144743,27377.38919854461
144744,39259.171441635684
144745,46854.70221967904
144746,58838.26260631702
144747,38446.49472198593
144748,62130.903002682
144749,73632.60500981259
144750,224990.34908968667
144751,56654.176693792535
144752,129075.56885741603
144753,159243.56271791153
144754,13371.769120884166
144755,225056.61202554006
144756,48713.71108035633
144757,76426.16707488749
144758,147303.3547717382
144759,35258.867800826156
144760,148288.9973486858
144761,79852.7662136045
144762,76847.65187496823
144763,11853.142269700851
144764,41002.03227575152
144765,177329.5468444649
144766,67797.9018483834
144767,493673.2147809687
144768,91365.50280861797
144769,33587.99079732366
144770,25505.564918464235
144771,120090.00419639435
144772,659299.0923048855
144773,427100.3617301942
144774,248183.48762073458
144775,125065.99993553825
144776,401555.62202663027
144777,16240.171599023786
144778,34924.691810218166
144779,35143.02135719459
144780,211379.15563150996
144781,46096.7990804007
144782,48032.20402668765
144783,26505.540813258427
144784,2655390.9356352445
144785,76321.22502430907
144786,47051.47567116121
144787,35358.36344840754
144788,47539.28829461287
144789,49549.17527505908
144790,63678.29560435281
144791,11526.551951212843
144792,24249.841299450498
144793,68554.83616969858
144794,36275.826300261906
144795,41849.640881142645
144796,27763.972113049724
144797,142187.73946730533
144798,50202.59930267463
144799,43283.26882966356
144800,174570.1192034704
144801,56451.400409779286
144802,27773.619215134167
144803,18272.28210159942
144804,84445.07122876753
144805,70929.48715143207
144806,47780.998978448675
144807,32520.10545921271
144808,96485.50635935117
144809,648338.121195844
144810,305520.99910685135
144811,210996.76454651105
144812,20368.262260339296
144813,36571.22855878323
144814,12629.57767411547
144815,91603.81512419025
144816,62338.570341992476
144817,23066.250387830874
144818,118610.96269246124
144819,171262.50506870975
144820,29784.436604323357
144821,54326.33753896824
144822,84451.24234884075
144823,22095.172871368944
144824,17947.59542107938
144825,124708.0055190927
144826,9811.143692423728
144827,21352.053787080287
144828,134354.6766221931
144829,198330.34953281403
144830,119092.17842553329
144831,419140.40475269523
144832,38963.36916786631
144833,368518.26785073854
144834,198432.11888328573
144835,121681.88212566158
144836,224488.1874597644
144837,106207.66678617588
144838,121775.76146046132
144839,211131.4765965618
144840,49929.69333858166
144841,113821.50467446596
144842,76623.79869507805
144843,28065.582691020685
144844,345472.3344109545
144845,80668.99720585678
144846,52842.3539607081
144847,158070.11388730124
144848,46672.37816439785
144849,24222.224738724857
144850,243710.23769630425
144851,29888.729359363064
144852,128530.71399017713
144853,33753.018932327715
144854,62391.033391324534
144855,121239.6553481803
144856,275199.2592792147
144857,34439.97347271417
144858,35916.19624085124
144859,160560.23954268097
144860,122051.46115786799
144861,72838.18507066961
144862,70413.39922473722
144863,60326.23679782561
144864,85284.32790399199
144865,18760.41724644118
144866,47353.73959071809
144867,18446.352773790168
144868,40960.63876485023
144869,97260.41858349096
144870,634322.5850546623
144871,39239.90046044162
144872,15360.65012164303
144873,255227.81948085938
144874,25441.785681205227
144875,36614.92256251717
144876,174179.11004135167
144877,23542.37286872501
144878,29865.57141190943
144879,60352.67180453119
144880,35695.537860700366
144881,386558.8849772797
144882,23314.37693810816
144883,221528.47721525002
144884,57585.20297312379
144885,29446.977818273088
144886,645660.3264043938
144887,64904.504341194144
144888,15763.73351063342
144889,59334.57909834351
144890,19212.931883648733
144891,53753.46424895878
144892,277149.6763793403
144893,78294.15678923254
144894,307563.7997152089
144895,176376.24656890854
144896,34668.33713326075
144897,28773.76404711542
144898,44225.77174027425
144899,13961.720294054414
144900,13332.248841646631
144901,151590.1709711742
144902,18137.42440246522
144903,126550.47423921361
144904,200270.34070226533
144905,153718.93454205483
144906,42435.813212062596
144907,92875.96921751619
144908,14919.979508878927
144909,618295.0346523869
144910,28469.09060194916
144911,51938.456869719776
144912,249235.4150311149
144913,60459.351704922075
144914,259213.9898159571
144915,20141.82884097078
144916,43661.938481986545
144917,91720.94719651769
144918,31066.002790622413
144919,156824.02732842395
144920,34215.53187889524
144921,48330.89127665257
144922,180850.6237107949
144923,35381.23648316407
144924,32360.901189279757
144925,19018.634193761685
144926,270573.7923111005
144927,523650.5022186568
144928,575155.9031759595
144929,54001.0344211629
144930,75714.46314503597
144931,15057.251267125677
144932,12463.575100799924
144933,42198.910609780025
144934,37873.101829617575
144935,14871.661802942925
144936,264375.59045815695
144937,559608.0976804474
144938,14783.584380478242
144939,57612.5426204024
144940,187458.43220885302
144941,63666.988149314915
144942,243883.98742792848
144943,17612.17910219404
144944,29111.49570526152
144945,184113.44823997963
144946,13797.935994349127
144947,93855.65154996655
144948,69537.62106781044
144949,33011.17675663504
144950,25894.402034529852
144951,244346.0095595348
144952,261387.4435041703
144953,1622211.0382414625
144954,274390.3171920456
144955,228558.84342794112
144956,63118.694060825284
144957,108136.82880591207
144958,39300.2944791689
144959,34531.570048221525
144960,28085.833464586896
144961,28274.421183888717
144962,22205.842450045264
144963,22461.581645034767
144964,40025.12299564495
144965,36915.9204902567
144966,39505.41287126901
144967,66441.13871135087
144968,210275.50842829602
144969,12384.64552385977
144970,18066.9757075635
144971,124861.50131686137
144972,30611.616870974434
144973,196779.81506210647
144974,58826.69806573151
144975,130074.8690967861
144976,255855.86655582263
144977,169787.71661619155
144978,249688.72083962118
144979,103772.94643202274
144980,210225.554942161
144981,49201.77556008473
144982,73209.00246030348
144983,72595.99938149306
144984,39649.218844267234
144985,21131.158380604942
144986,12102.695453234577
144987,40745.76041368082
144988,11667.9504938586
144989,49598.99493623064
144990,22260.141288337007
144991,37919.37683387394
144992,154280.286841185
144993,21272.167304500977
144994,298999.9505643261
144995,124332.7535045105
144996,44261.50424467038
144997,111773.331381793
144998,55218.980683090886
144999,66094.10382228167
145000,136478.25880159577
145001,55449.7917943745
145002,36318.31204706569
145003,103041.13509565117
145004,70065.72784886832
145005,57927.77767978223
145006,366949.4419412308
145007,97632.89868427691
145008,104141.36569735823
145009,15833.676315388639
145010,63773.96750383888
145011,25577.292625801136
145012,20681.76323546149
145013,28181.434149680983
145014,58519.42311010763
145015,56710.959268754326
145016,64479.60953219512
145017,10710.832178429375
145018,26289.021367183654
145019,16410.000694880793
145020,54377.77501748621
145021,20832.267137598094
145022,535074.0850548379
145023,100697.83719361553
145024,109705.501442276
145025,105041.1951308358
145026,50325.08719925649
145027,70540.58285631513
145028,58004.44821767564
145029,62824.92133126158
145030,67804.90165252202
145031,21523.55075199956
145032,56962.220308115975
145033,16856.372726713285
145034,97922.81544491215
145035,21977.361183655816
145036,132099.8298160346
145037,97856.93516230163
145038,60030.242021919235
145039,22812.55202053801
145040,47632.37570336348
145041,98919.17830850708
145042,30080.14588960247
145043,131175.90019332225
145044,21933.782471833405
145045,49028.20039598971
145046,59601.746152656095
145047,25765.00441797706
145048,258437.75449652897
145049,1243918.2723720002
145050,74140.16776814373
145051,13465.597455497544
145052,13524.16976280682
145053,33296.14862401566
145054,24894.7800632669
145055,15384.459824900794
145056,136771.678519775
145057,15972.76653800136
145058,72853.80314806114
145059,130933.18782286672
145060,115004.18390839554
145061,353420.20589927275
145062,23599.10635032431
145063,42362.19731537035
145064,34111.42476498368
145065,33326.74063265229
145066,111148.36888981098
145067,19116.49891363157
145068,81777.63705280976
145069,23472.725137613383
145070,138065.11882197656
145071,78983.95573577489
145072,27755.101595537042
145073,126744.4621682552
145074,35102.46797572156
145075,35386.20748875502
145076,89431.57402366091
145077,26046.48315071543
145078,109565.85444982005
145079,40944.81985177862
145080,21042.510034320967
145081,28580.49251703675
145082,69871.54956915864
145083,44192.724220677315
145084,18246.50825587514
145085,135630.94599025743
145086,60615.59207055896
145087,17142.48534779319
145088,448292.3155204414
145089,290334.9567193258
145090,27173.78924397951
145091,79070.32726883532
145092,283154.3614029819
145093,127487.16084538517
145094,103742.75060632103
145095,74121.32875573254
145096,50401.5422190906
145097,62255.57671107237
145098,21298.618539855066
145099,37180.596977687346
145100,41555.80675982456
145101,145399.53582764816
145102,55052.95747675932
145103,77947.98854356055
145104,31211.91678132588
145105,156078.5133900675
145106,29250.69881611084
145107,21735.121085493807
145108,56721.16035643782
145109,174286.95425740976
145110,95206.39187401878
145111,58969.532635271484
145112,20645.60820381607
145113,17522.552768383695
145114,75901.92845713855
145115,38480.562954041874
145116,43245.62048573863
145117,33756.71276589833
145118,104175.6746426219
145119,12658.715734629384
145120,81887.77753844416
145121,65828.38574654912
145122,65601.8688142921
145123,23062.67335675796
145124,183449.8550778758
145125,31707.76253569918
145126,20373.450340785726
145127,279183.9945379895
145128,531401.2060263734
145129,39331.667484075064
145130,206838.66262820776
145131,36421.935139890644
145132,76758.73605381866
145133,99856.56116366465
145134,33033.498910163566
145135,12950.875955467942
145136,27758.284805941847
145137,12378.110461416862
145138,109103.22207542036
145139,13700.29200984218
145140,79431.7630304942
145141,19180.336941898775
145142,42454.00393316739
145143,94285.88146971105
145144,33598.29078858697
145145,30724.58502831208
145146,38158.0681988753
145147,41708.61057612787
145148,182997.7599389694
145149,37829.11038534652
145150,15557.263707975211
145151,52182.45924641142
145152,62238.2385949123
145153,18807.387095552258
145154,368239.99980698555
145155,15877.962104975033
145156,130662.18783302318
145157,117041.20072818645
145158,68290.81458130619
145159,67838.16293893535
145160,415960.35750283225
145161,16106.567359457276
145162,21617.064732135088
145163,39938.553864951566
145164,13370.68665022591
145165,19305.61189981174
145166,141498.95829046966
145167,278639.6472596541
145168,162959.73270175682
145169,94012.21234914033
145170,97313.29354215202
145171,180457.29153985894
145172,126181.61331508766
145173,19961.726025541575
145174,16495.057102598315
145175,58164.531000219125
145176,69364.81971947708
145177,48539.6650097644
145178,305390.025009466
145179,73740.73026961721
145180,16174.43980131738
145181,370076.6275844182
145182,20568.311549872287
145183,122363.82261513102
145184,57396.088761607556
145185,221065.6355808721
145186,23323.665183520745
145187,46642.7268108523
145188,59488.86142576913
145189,71256.73269385617
145190,57715.332744051804
145191,415007.3088063512
145192,29045.48308950598
145193,34321.19364233126
145194,17651.670232386845
145195,234762.5460163558
145196,77255.16575289656
145197,27014.58395095233
145198,64249.969350698986
145199,44748.03482711184
145200,18010.718114478175
145201,30867.192872527587
145202,22556.66491060406
145203,231235.00063375
145204,159281.7824663948
145205,123267.96829307845
145206,55955.08977618596
145207,26599.18120263338
145208,12852.466412201333
145209,106531.02792228265
145210,74727.24514621135
145211,390302.60574359033
145212,25719.773703672563
145213,162853.19064951778
145214,197281.09758139448
145215,49031.47805053815
145216,37957.844548015804
145217,111146.62951007037
145218,60422.42136752522
145219,48365.182773770684
145220,11880.25093918246
145221,209942.88911047194
145222,70664.43905797318
145223,100462.6463964199
145224,28396.290780949468
145225,24234.97405511417
145226,62673.972210718166
145227,31990.281838502582
145228,296774.7356362323
145229,306685.97008312703
145230,34555.82308708724
145231,35627.80549653019
145232,185859.6600905695
145233,24156.586117069106
145234,113583.08599763757
145235,34589.9830476661
145236,14911.66760153427
145237,84860.28049322778
145238,66318.48962703206
145239,296687.8948705193
145240,10521.806997222278
145241,19214.798596674802
145242,99800.93668125501
145243,29833.330164376854
145244,33733.55512936735
145245,58314.83933996431
145246,44750.78347353971
145247,23737.53474298479
145248,128573.52877870126
145249,72246.58113325285
145250,23962.681067530404
145251,47727.360498426315
145252,137938.64648255086
145253,14683.825104557707
145254,102990.99752929584
145255,80926.11185586483
145256,74313.66340536858
145257,30957.491990165625
145258,25426.795436164666
145259,88799.35120909153
145260,34938.477389072366
145261,20286.224345336464
145262,562013.2675184654
145263,27021.721222381944
145264,56842.61713248662
145265,21418.262023244824
145266,13818.415308927611
145267,355624.39085945924
145268,109991.25029213545
145269,189548.5982034771
145270,81246.91417367916
145271,14897.735669846159
145272,27910.09024820323
145273,18350.6135284193
145274,41581.948348882586
145275,41730.02633732794
145276,82917.368290995
145277,52594.71758073814
145278,34594.153777417545
145279,61235.51964982397
145280,19879.126029921244
145281,52769.35722661451
145282,18116.737781415937
145283,22224.78521042794
145284,41641.1027212843
145285,192618.3358696102
145286,18456.75517257897
145287,99113.77427297605
145288,33377.25378258903
145289,12827.397775377553
145290,380413.41016542236
145291,38351.17248186512
145292,45671.15099090731
145293,109623.39774693569
145294,107399.84499806726
145295,49265.70255282957
145296,21151.14524410128
145297,184468.21262862283
145298,289758.3828989017
145299,260852.8649752302
145300,195219.94894018042
145301,86841.57246681052
145302,29674.679947099987
145303,39217.56815874488
145304,73187.76233885082
145305,82693.65283100797
145306,139988.61730906044
145307,38732.13256983434
145308,260167.48091449542
145309,24508.714636466208
145310,36878.848206686984
145311,44038.85512439605
145312,94314.86609025823
145313,31585.09230497635
145314,23218.13087997475
145315,41971.37477272579
145316,128315.87806068874
145317,36615.02443192215
145318,32024.34821205416
145319,34523.38501039919
145320,163191.89794115588
145321,428310.5016121369
145322,84157.22374422068
145323,27629.918519041967
145324,16089.075991203783
145325,399206.72983968485
145326,282699.39904721756
145327,33892.5335662722
145328,95113.26167809163
145329,36891.84451778907
145330,18255.150082192355
145331,49562.396506048506
145332,77077.61748461614
145333,25502.330900069835
145334,241284.13338847118
145335,45484.675774348885
145336,18723.87278370455
145337,74975.58332451114
145338,18754.67521400218
145339,51897.41141573436
145340,20726.88431759463
145341,38354.774522209125
145342,207805.53524265357
145343,137141.81272292163
145344,155587.1784223412
145345,205431.8118452189
145346,87714.32680286394
145347,19986.19329825764
145348,137068.95786268433
145349,74515.65810592464
145350,431101.73581528245
145351,60332.178258605454
145352,32235.712181316656
145353,231303.49985171363
145354,237708.11215387637
145355,22636.41686818815
145356,18395.286210998565
145357,67008.68927596419
145358,60461.92787082597
145359,25711.563828852704
145360,121922.68617127673
145361,68876.7818258717
145362,30859.94442945589
145363,24473.31344186238
145364,26121.136284663517
145365,20717.424526161758
145366,205518.86557512378
145367,10992.85735758096
145368,41962.10471614554
145369,13738.486128705761
145370,120529.9747217646
145371,46767.766073130115
145372,13717.585439723298
145373,91062.82481498652
145374,43959.88773895063
145375,460888.2439764823
145376,29118.77976601721
145377,115335.80025814859
145378,15397.420108238743
145379,18156.573605611342
145380,179238.17992259053
145381,25078.273181656125
145382,92749.0972220992
145383,54637.988260328835
145384,28201.0766391839
145385,161558.09884348421
145386,40061.27980967943
145387,349052.242860449
145388,218977.55646403658
145389,52217.515904666354
145390,57454.65831395354
145391,107174.70435688592
145392,29715.71960953125
145393,51219.83005801034
145394,243168.57754947117
145395,17111.756887704552
145396,474604.6841330225
145397,139080.50061809915
145398,45443.3394674096
145399,126525.77743461693
145400,47939.637098433
145401,111986.13165473122
145402,89599.72496101822
145403,180369.0855083665
145404,121385.88456516594
145405,30086.07605082341
145406,35430.984251493945
145407,22572.7225694831
145408,44270.20115004784
145409,225192.40687823787
145410,75527.99942210161
145411,18640.22525367523
145412,18974.828012794187
145413,87921.75147101934
145414,186621.1502292316
145415,22101.73385985633
145416,87806.09993882006
145417,50076.1755993979
145418,165240.31284573302
145419,23459.019723894864
145420,22474.066314444313
145421,115426.71568711934
145422,165759.06957018923
145423,16726.464346341978
145424,23490.40330917804
145425,104323.12059997425
145426,12114.902193791993
145427,42847.04293823329
145428,243592.83097825455
145429,89386.02063810095
145430,23657.223628251017
145431,18873.06745900958
145432,94792.08754788035
145433,96952.83647466927
145434,36110.776615696486
145435,191750.46820257412
145436,19581.13048300581
145437,18377.14937294941
145438,29837.66480224749
145439,39392.16380862654
145440,273960.62248659984
145441,16545.505522385785
145442,13046.506926058977
145443,13011.634950378539
145444,106911.86166714218
145445,24165.10657635421
145446,577381.7337820663
145447,96730.17846060025
145448,340111.9136537971
145449,46188.538823139046
145450,212557.26928296813
145451,21936.68906840203
145452,148541.28140859093
145453,243379.92347622203
145454,57224.806643642005
145455,157027.5829981779
145456,154404.63811897137
145457,30303.978683407993
145458,154619.05023258703
145459,14143.204273515685
145460,15441.618164145884
145461,18240.886421329713
145462,41122.789914805355
145463,27534.255298987293
145464,59105.61234661682
145465,18627.492130218947
145466,309453.02338254196
145467,77852.92941992344
145468,395011.2146586581
145469,27372.19089185951
145470,146122.74748147101
145471,16294.10631750688
145472,47369.086146055
145473,187294.33859747
145474,77839.85617329967
145475,140109.5600594841
145476,21970.302194461183
145477,30031.860361236584
145478,736835.8055156878
145479,67639.83608213243
145480,29871.95481760833
145481,38666.50343467396
145482,850983.9881184221
145483,40325.19064936389
145484,77729.8774581751
145485,121449.9028619237
145486,51065.580014760206
145487,139649.51438575707
145488,32936.51064830941
145489,80343.54724720617
145490,106344.05420267275
145491,158914.926007948
145492,39245.487481892684
145493,98579.8826611985
145494,44271.95342921598
145495,35928.94750487345
145496,66207.04507723339
145497,71453.01695800468
145498,168086.47393973434
145499,24363.132459216285
145500,48739.41608947245
145501,65655.96282372708
145502,8885.32627870587
145503,60318.943517064574
145504,161906.50976338476
145505,21811.791368424623
145506,92657.90012492053
145507,54306.06049407835
145508,223172.6979161314
145509,194297.98405823042
145510,19877.687752798873
145511,37533.016014356894
145512,36344.936951370226
145513,158697.12173408002
145514,15367.748939005027
145515,52893.294840773364
145516,27476.770722851426
145517,21043.107781868257
145518,27753.274666294
145519,28042.15454024152
145520,61680.6881121219
145521,16814.440897663968
145522,55282.48010623609
145523,32065.763183395415
145524,78089.48537449013
145525,21329.660320134564
145526,17490.568119801505
145527,44349.75614194482
145528,17015.570977503663
145529,65940.23546079072
145530,15955.188274034344
145531,543560.5727424754
145532,39038.89186896261
145533,17815.2216603236
145534,60697.741398517006
145535,14460.086999632178
145536,24794.824250615762
145537,94352.11255814921
145538,40857.58672774907
145539,154070.08824364046
145540,18979.731276344006
145541,29413.35853763436
145542,17997.27006294652
145543,29262.89351534857
145544,177465.62508985173
145545,111603.21719922872
145546,74028.73749910771
145547,19421.06649519926
145548,37824.34651377831
145549,61641.735417836884
145550,131872.94974675926
145551,49210.56365044192
145552,110938.00949227175
145553,27341.837882688033
145554,16460.089431501496
145555,21932.20184037245
145556,60073.69075307669
145557,115342.40534318169
145558,171323.48567556468
145559,153983.35022793457
145560,73758.2997420292
145561,184037.8547325787
145562,16383.271736657998
145563,36706.426478313544
145564,70854.06358598021
145565,135912.95914924724
145566,409267.8919183035
145567,21231.93437128526
145568,112856.73431199628
145569,11536.505985741098
145570,13141.108314038262
145571,37661.0499628172
145572,103973.53372813
145573,28517.442649797074
145574,411842.9533488072
145575,186568.71478625224
145576,182398.1924243722
145577,42303.62968606456
145578,46800.16457590327
145579,206706.99839621424
145580,73457.88999977674
145581,41263.90014154516
145582,70330.23897736779
145583,91387.0480472054
145584,235725.56677768318
145585,41038.187217701736
145586,74013.99536945413
145587,46081.85368302935
145588,20855.79540155202
145589,41885.10581405216
145590,82900.8397148151
145591,66483.04186386224
145592,16364.380306335535
145593,20107.494004912416
145594,40372.48401520364
145595,291393.2644097308
145596,63368.84076599243
145597,96040.49230991537
145598,22465.101846019592
145599,31767.27336444682
145600,88654.64855438672
145601,24703.541949141418
145602,40656.078554622545
145603,18844.22677767041
145604,165109.83628376058
145605,21266.74238744782
145606,79482.94632606654
145607,48495.13270608435
145608,29628.60420105119
145609,365580.36374104343
145610,37611.85721067258
145611,74918.8586524474
145612,23605.247627480567
145613,76323.9606681013
145614,49917.847870254496
145615,63515.869608899244
145616,83700.86674998082
145617,41747.71916953535
145618,19082.627920576608
145619,260956.4493797727
145620,54203.174456209825
145621,47737.49815561648
145622,17950.59691890907
145623,68872.80748244264
145624,72073.33286584326
145625,57895.80412616031
145626,25463.02713378248
145627,44985.13725336265
145628,39892.85726627534
145629,85901.02714378586
145630,55220.802723825254
145631,17398.62555927257
145632,15934.17018082888
145633,118611.53826876119
145634,26850.693653197563
145635,98492.29855787921
145636,24516.583334130653
145637,35465.01047082036
145638,25666.77062550689
145639,60165.19730621216
145640,283595.5032915783
145641,41025.75177011311
145642,12385.096348510358
145643,18747.8006650672
145644,303034.12955319724
145645,120081.63443037344
145646,37612.65491259291
145647,53951.444184789085
145648,9259.490292524535
145649,44595.53660534464
145650,19015.364519322422
145651,75441.30136159196
145652,200484.6682097071
145653,20509.256904551392
145654,32003.98201926094
145655,18092.918302973747
145656,28600.437166060194
145657,40354.4401478015
145658,74399.92978444464
145659,87460.57151816535
145660,25054.557125318748
145661,59270.23222256694
145662,23296.743921652433
145663,143120.32528514977
145664,174338.46457821486
145665,91581.85322356841
145666,116839.37593258494
145667,32068.17784765933
145668,103968.66737414592
145669,25108.45092396512
145670,52012.88869897705
145671,168919.9566112193
145672,23012.711471079347
145673,11050.043227637125
145674,82084.34306696916
145675,106603.18644073671
145676,131691.18535646002
145677,78885.11489380023
145678,59036.55425875945
145679,83835.84476963515
145680,148611.7190664705
145681,185740.14188044652
145682,25690.117256676698
145683,19708.727289685856
145684,54979.5149940942
145685,157346.3701147782
145686,49303.78172399847
145687,24426.558868870576
145688,62485.25683835609
145689,137097.48031251822
145690,497481.2821335711
145691,198572.50989196915
145692,33683.76431224618
145693,20914.902341244062
145694,56288.13228372891
145695,163158.9596356655
145696,12493.209699706491
145697,58700.417353213925
145698,213898.93842739245
145699,169321.9839582765
145700,75336.74206111148
145701,56235.982568957195
145702,39626.13266859852
145703,46023.734738857
145704,433605.19265238655
145705,274163.888650194
145706,609725.4634987307
145707,100733.4277217527
145708,32528.72940297743
145709,52657.44057717247
145710,24264.32356019745
145711,60863.26755952121
145712,31756.61863322579
145713,29926.452247746984
145714,269979.9404530905
145715,111977.89629237232
145716,103801.86456333166
145717,40464.79184381141
145718,46574.25643613267
145719,50271.097480203505
145720,98952.18119962601
145721,220344.3056928048
145722,314553.64897458674
145723,30751.33186965328
145724,50402.72419134477
145725,15719.792554179683
145726,116577.17392295119
145727,11911.546784607159
145728,237654.86556424675
145729,60706.238083494434
145730,32549.334359451263
145731,28741.77201917289
145732,77613.78819776335
145733,140179.7353906783
145734,75613.98608604893
145735,190503.67474715345
145736,126256.61906509231
145737,67067.06487734169
145738,132246.37918209194
145739,73791.93347440952
145740,23165.345046669332
145741,12548.873988783716
145742,40582.396653417854
145743,142391.86969559893
145744,26316.529021578186
145745,132143.19210812068
145746,15113.997686597302
145747,110548.78183696212
145748,182318.7455504342
145749,44347.10024184008
145750,94577.1279648334
145751,380170.3951304389
145752,39223.31360468867
145753,22376.787039262683
145754,155833.9984675337
145755,38030.378851654954
145756,40777.10248981378
145757,44592.74261205461
145758,145712.83406959064
145759,116820.42048227033
145760,60610.702959120565
145761,21051.044506458402
145762,85105.41268198514
145763,23855.30208533434
145764,216024.07716705962
145765,556252.5832337156
145766,65864.10409963438
145767,326515.45172585227
145768,34612.213952164435
145769,64987.49109030294
145770,12212.731406755418
145771,69821.95554635928
145772,50302.94428983334
145773,20227.97589933419
145774,59219.34509315814
145775,165588.64985375875
145776,38463.86832933194
145777,41840.76473595655
145778,17427.05546233296
145779,44872.08090373664
145780,86272.38834638264
145781,165077.75487300928
145782,23956.260893676135
145783,36043.82367717668
145784,102378.82359697185
145785,18229.550441561136
145786,28250.26431112151
145787,99144.44538716415
145788,24478.41311822135
145789,57948.82297761289
145790,159314.5268556979
145791,85044.24563775162
145792,36224.34640507443
145793,21803.616720887145
145794,371235.47341466276
145795,70774.92256199817
145796,107887.00907437709
145797,106732.19342152984
145798,329013.23993170395
145799,37911.31756308108
145800,42260.185688592486
145801,126969.7298275302
145802,282371.70481446676
145803,32368.62309127512
145804,47677.22206545241
145805,69820.23428603471
145806,106197.343880142
145807,29670.64457123296
145808,20337.281808643893
145809,195549.79481635545
145810,43148.1504449281
145811,54357.19330471651
145812,16936.605477362944
145813,126325.35272671818
145814,276755.40749003604
145815,162067.91389899203
145816,115659.71911344132
145817,32788.44913440772
145818,12476.114752619447
145819,38560.64682479998
145820,74918.31996319737
145821,20630.62727344355
145822,34751.38178074411
145823,35353.0922112538
145824,24042.454213295532
145825,155567.45366118322
145826,44990.28730372762
145827,127236.84714393539
145828,22497.93876696937
145829,131416.25249289905
145830,44368.76370717991
145831,25540.19198692144
145832,248279.24869529277
145833,27176.868160270016
145834,267092.2585425906
145835,17174.480610469676
145836,73513.06044380502
145837,17103.146613434223
145838,41992.57028400245
145839,42379.25325970205
145840,38555.815552188804
145841,114141.03103674014
145842,109653.43571006792
145843,142921.80568351308
145844,13263.440703653301
145845,110230.17310120795
145846,127670.95219488352
145847,14150.554936079177
